,temp_air,wind_speed,ghi,dni,dhi,total_clouds,low_clouds,mid_clouds,high_clouds
2020-03-20 22:00:00,9.300000000000011,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0
2020-03-20 23:00:00,8.420000000000016,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
2020-03-21 00:00:00,7.949999999999989,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
2020-03-21 01:00:00,7.339999999999975,0.0,0.0,0.0,0.0,7.000000000000001,0.0,0.0,0.0
2020-03-21 02:00:00,7.149999999999977,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
2020-03-21 03:00:00,6.7099999999999795,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0
2020-03-21 04:00:00,7.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0
2020-03-21 05:00:00,6.910000000000025,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0
2020-03-21 06:00:00,7.2900000000000205,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0
2020-03-21 07:00:00,7.769999999999982,0.0,47.704568452459206,0.0,47.704568452459206,76.0,0.0,0.0,0.0
2020-03-21 08:00:00,8.810000000000002,0.0,145.93660559528348,29.20199387030745,135.50152300772984,80.0,0.0,0.0,0.0
2020-03-21 09:00:00,10.180000000000007,0.0,273.3967854060083,81.53291673339314,230.26087452922545,70.0,0.0,0.0,0.0
2020-03-21 10:00:00,11.480000000000018,0.0,368.7612079946134,92.5807409174818,307.1807163698292,68.0,0.0,0.0,0.0
2020-03-21 11:00:00,13.670000000000016,0.0,473.59207296562965,136.81621925838155,370.1106649453555,59.0,0.0,0.0,0.0
2020-03-21 12:00:00,14.970000000000027,0.0,598.1663686165188,267.1609431030877,385.38560843284586,41.0,0.0,0.0,0.0
2020-03-21 13:00:00,15.870000000000005,0.0,627.84999605418,346.1297534636496,356.92483541944745,33.0,0.0,0.0,0.0
2020-03-21 14:00:00,15.910000000000025,0.0,547.4524644066587,308.40535687308653,326.5946724281256,37.0,0.0,0.0,0.0
2020-03-21 15:00:00,15.899999999999977,0.0,410.69806414934953,229.62501472081178,272.64554544691595,46.0,0.0,0.0,0.0
2020-03-21 16:00:00,15.899999999999977,0.0,307.73643814299004,290.5782862875947,178.1918759863963,37.0,0.0,0.0,0.0
2020-03-21 17:00:00,15.579999999999984,0.0,155.5921013923375,229.55743113868877,95.77872591839699,32.0,0.0,0.0,0.0
2020-03-21 18:00:00,14.399999999999977,0.0,11.886934052570357,0.0,11.886934052570357,24.0,0.0,0.0,0.0
2020-03-21 19:00:00,12.930000000000007,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0
2020-03-21 20:00:00,11.889999999999986,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0
2020-03-21 21:00:00,10.639999999999986,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0
2020-03-21 22:00:00,9.610000000000014,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
2020-03-21 23:00:00,8.920000000000016,0.0,0.0,0.0,0.0,7.000000000000001,0.0,0.0,0.0
2020-03-22 00:00:00,8.569999999999993,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
2020-03-22 01:00:00,8.139999999999986,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
2020-03-22 02:00:00,7.889999999999986,0.0,0.0,0.0,0.0,7.000000000000001,0.0,0.0,0.0
2020-03-22 03:00:00,7.220000000000027,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
2020-03-22 04:00:00,7.339999999999975,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0
2020-03-22 05:00:00,7.3700000000000045,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0
2020-03-22 06:00:00,7.4599999999999795,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0
2020-03-22 07:00:00,8.370000000000005,0.0,81.09270693823457,124.12154517851081,60.37698380767313,28.000000000000004,0.0,0.0,0.0
2020-03-22 08:00:00,9.990000000000009,0.0,241.07784084901326,286.9117035704588,137.08868720570294,34.0,0.0,0.0,0.0
2020-03-22 09:00:00,12.430000000000007,0.0,381.70709354267694,294.82329456240143,224.27269816722506,38.0,0.0,0.0,0.0
2020-03-22 10:00:00,15.189999999999998,0.0,518.6796748858465,338.843253321988,291.6980868047028,34.0,0.0,0.0,0.0
2020-03-22 11:00:00,16.69999999999999,0.0,607.047138065533,346.69798935587346,343.27274133832674,33.0,0.0,0.0,0.0
2020-03-22 12:00:00,17.230000000000018,0.0,643.9346829170806,344.629384423891,368.0079717020638,33.0,0.0,0.0,0.0
2020-03-22 13:00:00,17.769999999999982,0.0,594.4211874802195,276.38671440199494,377.00027979037577,40.0,0.0,0.0,0.0
2020-03-22 14:00:00,17.79000000000002,0.0,512.6004618089082,235.86136708532317,342.82585673624015,45.0,0.0,0.0,0.0
2020-03-22 15:00:00,17.420000000000016,0.0,394.01627751139887,191.23515758777748,278.38122548365766,51.0,0.0,0.0,0.0
2020-03-22 16:00:00,15.680000000000007,0.0,286.4166372602974,216.6766715331705,189.10249773251843,46.0,0.0,0.0,0.0
2020-03-22 17:00:00,14.680000000000007,0.0,145.16679353191898,167.20892932563353,101.06276981425685,42.0,0.0,0.0,0.0
2020-03-22 18:00:00,13.350000000000023,0.0,11.554064322314117,0.0,11.554064322314117,40.0,0.0,0.0,0.0
2020-03-22 19:00:00,12.600000000000023,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0
2020-03-22 20:00:00,11.660000000000025,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0
2020-03-22 21:00:00,10.560000000000002,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0
2020-03-22 22:00:00,9.879999999999995,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0
2020-03-22 23:00:00,9.420000000000016,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0
2020-03-23 00:00:00,9.060000000000002,0.0,0.0,0.0,0.0,14.000000000000002,0.0,0.0,0.0
2020-03-23 01:00:00,8.730000000000018,0.0,0.0,0.0,0.0,14.000000000000002,0.0,0.0,0.0
2020-03-23 02:00:00,8.620000000000005,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0
2020-03-23 03:00:00,9.029999999999973,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0
2020-03-23 04:00:00,8.439999999999998,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0
2020-03-23 05:00:00,8.449999999999989,0.0,0.0,0.0,0.0,28.000000000000004,0.0,0.0,0.0
2020-03-23 06:00:00,8.75,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0
2020-03-23 07:00:00,9.560000000000002,0.0,67.51389262606384,34.99755292787831,61.49092922668658,54.0,0.0,0.0,0.0
2020-03-23 08:00:00,10.060000000000002,0.0,196.17322066751254,121.16891425814288,151.64057908602908,57.99999999999999,0.0,0.0,0.0
2020-03-23 09:00:00,10.810000000000002,0.0,302.42246462406644,114.86357017395551,240.5222693840907,63.0,0.0,0.0,0.0
2020-03-23 10:00:00,11.660000000000025,0.0,382.9950315604163,101.39334814326412,314.59977979313487,66.0,0.0,0.0,0.0
2020-03-23 11:00:00,11.939999999999998,0.0,398.4086200599207,64.21277838945805,349.2702169724288,75.0,0.0,0.0,0.0
2020-03-23 12:00:00,12.189999999999998,0.0,368.73966540966916,37.322630043282324,338.7024242369687,85.0,0.0,0.0,0.0
2020-03-23 13:00:00,11.769999999999982,0.0,340.22878825868355,29.70998346063585,316.7419189465117,89.0,0.0,0.0,0.0
2020-03-23 14:00:00,12.279999999999973,0.0,330.59647666370705,39.052543212581185,302.3441734949886,84.0,0.0,0.0,0.0
2020-03-23 15:00:00,11.310000000000002,0.0,326.97578303805335,87.6368441023147,273.6834880078656,69.0,0.0,0.0,0.0
2020-03-23 16:00:00,11.069999999999993,0.0,229.86521334063335,84.73034749331077,191.5334981909706,68.0,0.0,0.0,0.0
2020-03-23 17:00:00,10.730000000000018,0.0,111.88948200817636,41.74338070095168,100.74604030347308,69.0,0.0,0.0,0.0
2020-03-23 18:00:00,10.279999999999973,0.0,8.260625551909415,0.0,8.260625551909415,80.0,0.0,0.0,0.0
2020-03-23 19:00:00,9.759999999999991,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0
2020-03-23 20:00:00,9.490000000000009,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0
2020-03-23 21:00:00,9.279999999999973,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0
2020-03-23 22:00:00,9.29000000000002,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0
2020-03-23 23:00:00,9.060000000000002,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0
2020-03-24 00:00:00,8.899999999999977,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0
2020-03-24 01:00:00,8.529999999999973,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0
2020-03-24 02:00:00,8.220000000000027,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0
2020-03-24 03:00:00,8.300000000000011,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0
2020-03-24 04:00:00,7.899999999999977,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0
2020-03-24 05:00:00,7.550000000000011,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0
2020-03-24 06:00:00,7.189999999999998,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0
2020-03-24 07:00:00,7.610000000000014,0.0,84.87101148880747,113.28050935081032,64.7883108184108,34.0,0.0,0.0,0.0
2020-03-24 08:00:00,9.25,0.0,247.4112022884965,281.8403021457505,142.4014702828054,35.0,0.0,0.0,0.0
2020-03-24 09:00:00,11.199999999999989,0.0,406.36823407775574,342.5524110360447,220.0959109968624,33.0,0.0,0.0,0.0
2020-03-24 10:00:00,12.420000000000016,0.0,469.2117048746772,220.16192445954673,319.67822231492534,47.0,0.0,0.0,0.0
2020-03-24 11:00:00,12.930000000000007,0.0,497.28366534334225,153.67663592861655,379.01025894176,56.00000000000001,0.0,0.0,0.0
2020-03-24 12:00:00,11.980000000000018,0.0,445.9653457897522,77.69356338615505,383.1185179025315,71.0,0.0,0.0,0.0
2020-03-24 13:00:00,11.720000000000027,0.0,373.48416879301755,41.61192027235971,340.42865756952773,83.0,0.0,0.0,0.0
2020-03-24 14:00:00,12.04000000000002,0.0,341.74742711584906,43.82699161324775,309.8835624499949,82.0,0.0,0.0,0.0
2020-03-24 15:00:00,12.149999999999977,0.0,309.48849948370963,67.47283097967211,268.2291680758196,74.0,0.0,0.0,0.0
2020-03-24 16:00:00,11.490000000000009,0.0,223.6220271267458,72.0231041470403,190.8053186747112,71.0,0.0,0.0,0.0
2020-03-24 17:00:00,10.490000000000009,0.0,120.34075066933731,60.947112940697004,103.87803231878526,64.0,0.0,0.0,0.0
2020-03-24 18:00:00,9.720000000000027,0.0,12.736356394943284,0.0,12.736356394943284,50.0,0.0,0.0,0.0
2020-03-24 19:00:00,9.180000000000007,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0
2020-03-24 20:00:00,8.740000000000009,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0
2020-03-24 21:00:00,8.279999999999973,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0
2020-03-24 22:00:00,8.060000000000002,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0
2020-03-24 23:00:00,8.04000000000002,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0
2020-03-25 00:00:00,7.769999999999982,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0
2020-03-25 01:00:00,7.680000000000007,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0
2020-03-25 02:00:00,7.279999999999973,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0
2020-03-25 03:00:00,6.930000000000007,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0
2020-03-25 04:00:00,6.180000000000007,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0
2020-03-25 05:00:00,5.720000000000027,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0
2020-03-25 06:00:00,5.649999999999977,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0
2020-03-25 07:00:00,5.889999999999986,0.0,93.16449368337805,148.10300608746573,66.14235932725232,28.000000000000004,0.0,0.0,0.0
2020-03-25 08:00:00,7.100000000000023,0.0,272.71847527688936,373.79756880127275,131.56401782008203,25.0,0.0,0.0,0.0
2020-03-25 09:00:00,8.360000000000014,0.0,434.1847410668136,416.36949467818687,205.7557533679505,26.0,0.0,0.0,0.0
2020-03-25 10:00:00,9.620000000000005,0.0,530.0510696053694,337.07925005687895,299.55542919983026,34.0,0.0,0.0,0.0
2020-03-25 11:00:00,11.009999999999991,0.0,602.3397706237703,313.91042757381587,359.38475513023684,36.0,0.0,0.0,0.0
2020-03-25 12:00:00,11.470000000000027,0.0,632.1049041382387,301.94077871797055,386.63703872257713,37.0,0.0,0.0,0.0
2020-03-25 13:00:00,11.939999999999998,0.0,618.867559426201,302.8012110294698,377.181308869942,37.0,0.0,0.0,0.0
2020-03-25 14:00:00,12.189999999999998,0.0,577.613125964229,346.3181227920611,324.5971000954373,33.0,0.0,0.0,0.0
2020-03-25 15:00:00,12.470000000000027,0.0,486.6571494527434,389.05868754178897,247.44463560952298,28.999999999999996,0.0,0.0,0.0
2020-03-25 16:00:00,11.720000000000027,0.0,391.3474608451322,591.5897162538306,119.89305266996598,10.0,0.0,0.0,0.0
2020-03-25 17:00:00,10.810000000000002,0.0,196.9818709509959,424.2412647862654,81.05499372564199,9.0,0.0,0.0,0.0
2020-03-25 18:00:00,9.819999999999993,0.0,19.11525921150162,0.0,19.11525921150162,11.0,0.0,0.0,0.0
2020-03-25 19:00:00,8.379999999999995,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0
2020-03-25 20:00:00,7.180000000000007,0.0,0.0,0.0,0.0,14.000000000000002,0.0,0.0,0.0
2020-03-25 21:00:00,6.389999999999986,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0
2020-03-25 22:00:00,5.7900000000000205,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0
2020-03-25 23:00:00,5.259999999999991,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0
2020-03-26 00:00:00,4.829999999999984,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0
2020-03-26 01:00:00,4.519999999999982,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0
2020-03-26 02:00:00,4.199999999999989,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0
2020-03-26 03:00:00,3.660000000000025,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0
2020-03-26 04:00:00,3.7200000000000273,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
2020-03-26 05:00:00,3.079999999999984,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
2020-03-26 06:00:00,2.6399999999999864,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2020-03-26 07:00:00,3.5299999999999727,0.0,117.31012865516047,304.93399235699053,60.101291945149185,2.0,0.0,0.0,0.0
2020-03-26 08:00:00,6.019999999999982,0.0,326.6613383084199,631.073659455055,85.19142393853915,2.0,0.0,0.0,0.0
2020-03-26 09:00:00,8.189999999999998,0.0,520.7284231330926,750.6684501043187,105.28619044081609,2.0,0.0,0.0,0.0
2020-03-26 10:00:00,10.269999999999982,0.0,645.1017552460797,669.0590826634418,184.5440569364187,9.0,0.0,0.0,0.0
2020-03-26 11:00:00,11.610000000000014,0.0,693.0806298150862,529.5521227085513,280.95399813990053,19.0,0.0,0.0,0.0
2020-03-26 12:00:00,12.060000000000002,0.0,662.3536706510696,352.2671337682278,374.55850854940815,32.0,0.0,0.0,0.0
2020-03-26 13:00:00,12.610000000000014,0.0,621.703822811956,302.1412143830006,379.4127802239615,37.0,0.0,0.0,0.0
2020-03-26 14:00:00,13.120000000000005,0.0,527.5314700395558,242.137665773553,349.7792174267836,44.0,0.0,0.0,0.0
2020-03-26 15:00:00,12.899999999999977,0.0,418.8082092262414,219.90386296405492,282.8712748080353,47.0,0.0,0.0,0.0
2020-03-26 16:00:00,12.810000000000002,0.0,334.06545046687364,337.41914227572624,178.16441055976242,32.0,0.0,0.0,0.0
2020-03-26 17:00:00,12.75,0.0,172.32765148597272,262.8786966248934,99.67392063914627,28.999999999999996,0.0,0.0,0.0
2020-03-26 18:00:00,11.360000000000014,0.0,19.454865276299437,0.0,19.454865276299437,20.0,0.0,0.0,0.0
2020-03-26 19:00:00,9.769999999999982,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
2020-03-26 20:00:00,8.509999999999991,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
2020-03-26 21:00:00,7.899999999999977,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
2020-03-26 22:00:00,6.7900000000000205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-26 23:00:00,6.319999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-27 00:00:00,5.550000000000011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-27 01:00:00,5.610000000000014,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-03-27 02:00:00,5.220000000000027,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
2020-03-27 03:00:00,4.430000000000007,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
2020-03-27 04:00:00,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-27 05:00:00,4.660000000000025,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
2020-03-27 06:00:00,4.610000000000014,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0
2020-03-27 07:00:00,5.589999999999975,0.0,100.48816087430049,157.91747524110633,70.05000041914363,28.999999999999996,0.0,0.0,0.0
2020-03-27 08:00:00,7.480000000000018,0.0,264.13249799535066,303.42258892429294,146.52103525870947,33.0,0.0,0.0,0.0
2020-03-27 09:00:00,9.139999999999986,0.0,418.3903489023183,342.0944273713354,227.43246669119435,33.0,0.0,0.0,0.0
2020-03-27 10:00:00,11.019999999999982,0.0,519.4866376529285,296.5590223305911,314.004654808381,38.0,0.0,0.0,0.0
2020-03-27 11:00:00,11.990000000000009,0.0,593.5182050187822,283.74826089397715,371.4850623684515,39.0,0.0,0.0,0.0
2020-03-27 12:00:00,12.680000000000007,0.0,632.7331353730494,290.98495822681605,393.8506827044222,38.0,0.0,0.0,0.0
2020-03-27 13:00:00,13.310000000000002,0.0,613.804414185852,282.48834456797465,386.2287344225722,39.0,0.0,0.0,0.0
2020-03-27 14:00:00,13.329999999999984,0.0,549.2857322043546,276.5947962976373,345.28072962364104,40.0,0.0,0.0,0.0
2020-03-27 15:00:00,12.899999999999977,0.0,448.6777440451062,278.4080345323423,275.66309218586525,40.0,0.0,0.0,0.0
2020-03-27 16:00:00,12.660000000000025,0.0,308.98037768691216,248.4638701872366,193.3967834740122,42.0,0.0,0.0,0.0
2020-03-27 17:00:00,12.129999999999995,0.0,156.64629861405467,175.92901790666247,107.47835433360122,42.0,0.0,0.0,0.0
2020-03-27 18:00:00,10.819999999999993,0.0,19.000694373093197,0.0,19.000694373093197,33.0,0.0,0.0,0.0
2020-03-27 19:00:00,9.720000000000027,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0
2020-03-27 20:00:00,9.029999999999973,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0
2020-03-27 21:00:00,8.970000000000027,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0
2020-03-27 22:00:00,8.920000000000016,0.0,0.0,0.0,0.0,57.99999999999999,0.0,0.0,0.0
2020-03-27 23:00:00,8.889999999999986,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0
2020-03-28 00:00:00,8.769999999999982,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0
2020-03-28 01:00:00,8.439999999999998,0.0,0.0,0.0,0.0,56.00000000000001,0.0,0.0,0.0
2020-03-28 02:00:00,8.480000000000018,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0
2020-03-28 03:00:00,8.480000000000018,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0
2020-03-28 04:00:00,8.829999999999984,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0
2020-03-28 05:00:00,8.759999999999991,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0
2020-03-28 06:00:00,8.519999999999982,0.0,0.010754693030436116,0.0,0.010754693030436116,78.0,0.0,0.0,0.0
2020-03-28 07:00:00,8.740000000000009,0.0,69.3656441835351,5.075196459120474,68.36145170947292,71.0,0.0,0.0,0.0
2020-03-28 08:00:00,9.120000000000005,0.0,148.39078832216413,15.473638893053144,142.31632894821897,87.0,0.0,0.0,0.0
2020-03-28 09:00:00,9.949999999999989,0.0,258.0708370985951,45.9953654421811,232.17836417060178,80.0,0.0,0.0,0.0
2020-03-28 10:00:00,10.730000000000018,0.0,364.97861640982484,71.11780107099715,315.38361849998535,73.0,0.0,0.0,0.0
2020-03-28 11:00:00,11.720000000000027,0.0,440.834352394748,85.54992380041489,373.5324266803109,69.0,0.0,0.0,0.0
2020-03-28 12:00:00,11.980000000000018,0.0,394.24013974288556,43.64156105946109,358.24199345136077,82.0,0.0,0.0,0.0
2020-03-28 13:00:00,12.610000000000014,0.0,396.41006884647754,48.65099336386963,357.03875684600894,80.0,0.0,0.0,0.0
2020-03-28 14:00:00,12.839999999999975,0.0,391.8440440816509,70.83540796100073,339.3565848976776,73.0,0.0,0.0,0.0
2020-03-28 15:00:00,12.569999999999993,0.0,296.54980824616285,50.6216725772626,264.9273845280007,79.0,0.0,0.0,0.0
2020-03-28 16:00:00,12.75,0.0,177.69308119322318,16.38931237928578,170.01772206533968,90.0,0.0,0.0,0.0
2020-03-28 17:00:00,12.129999999999995,0.0,107.74939728147001,18.303328788450422,102.577741285508,78.0,0.0,0.0,0.0
2020-03-28 18:00:00,11.0,0.0,14.036596572121978,0.0,14.036596572121978,71.0,0.0,0.0,0.0
2020-03-28 19:00:00,10.480000000000018,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0
2020-03-28 20:00:00,10.050000000000011,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0
2020-03-28 21:00:00,9.699999999999989,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0
2020-03-28 22:00:00,9.439999999999998,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0
2020-03-28 23:00:00,9.050000000000011,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0
2020-03-29 00:00:00,8.920000000000016,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0
2020-03-29 01:00:00,8.75,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0
2020-03-29 02:00:00,8.75,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0
2020-03-29 03:00:00,8.620000000000005,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0
2020-03-29 04:00:00,8.600000000000023,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0
2020-03-29 05:00:00,8.370000000000005,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0
2020-03-29 06:00:00,8.350000000000023,0.0,0.0756759265664986,0.0,0.0756759265664986,54.0,0.0,0.0,0.0
2020-03-29 07:00:00,9.04000000000002,0.0,85.09560669639554,51.551120173545726,74.63305885198551,56.00000000000001,0.0,0.0,0.0
2020-03-29 08:00:00,9.990000000000009,0.0,231.79748156145132,167.88852644999628,165.06380618262426,51.0,0.0,0.0,0.0
2020-03-29 09:00:00,11.670000000000016,0.0,376.83673542510354,217.56186762839002,253.3419247008311,47.0,0.0,0.0,0.0
2020-03-29 10:00:00,13.220000000000027,0.0,485.5410931539518,217.81068794412852,332.68265939296583,47.0,0.0,0.0,0.0
2020-03-29 11:00:00,14.170000000000016,0.0,558.0603003213427,214.2987715502433,388.58308662945586,47.0,0.0,0.0,0.0
2020-03-29 12:00:00,14.660000000000025,0.0,544.8702075788776,156.2546891555677,415.37823581195084,55.00000000000001,0.0,0.0,0.0
2020-03-29 13:00:00,15.0,0.0,527.5004355224257,150.7441207015397,404.9664866378256,56.00000000000001,0.0,0.0,0.0
2020-03-29 14:00:00,15.019999999999982,0.0,515.3007355219552,208.66480840454432,359.9808029952859,48.0,0.0,0.0,0.0
2020-03-29 15:00:00,14.990000000000009,0.0,413.60264591540454,196.18804678135749,290.41981782661975,50.0,0.0,0.0,0.0
2020-03-29 16:00:00,14.819999999999993,0.0,288.3279676250686,180.84381770948625,203.07711005975452,51.0,0.0,0.0,0.0
2020-03-29 17:00:00,14.439999999999998,0.0,159.68019125449658,172.75624592687194,110.33971550311995,43.0,0.0,0.0,0.0
2020-03-29 18:00:00,13.339999999999975,0.0,21.621598296310548,0.0,21.621598296310548,35.0,0.0,0.0,0.0
2020-03-29 19:00:00,12.100000000000023,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0
2020-03-29 20:00:00,11.120000000000005,0.0,0.0,0.0,0.0,28.999999999999996,0.0,0.0,0.0
2020-03-29 21:00:00,10.740000000000009,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0
2020-03-29 22:00:00,10.220000000000027,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0
2020-03-29 23:00:00,9.980000000000018,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0
2020-03-30 00:00:00,9.689999999999998,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0
2020-03-30 01:00:00,9.569999999999993,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0
2020-03-30 02:00:00,9.279999999999973,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0
2020-03-30 03:00:00,9.220000000000027,0.0,0.0,0.0,0.0,56.00000000000001,0.0,0.0,0.0
2020-03-30 04:00:00,9.810000000000002,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0
2020-03-30 05:00:00,9.800000000000011,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0
2020-03-30 06:00:00,9.319999999999993,0.0,0.16899540246465714,0.0,0.16899540246465714,64.0,0.0,0.0,0.0
2020-03-30 07:00:00,10.180000000000007,0.0,82.85269076870001,34.90207294034011,75.5923245614876,62.0,0.0,0.0,0.0
2020-03-30 08:00:00,11.089999999999975,0.0,228.39831885989653,149.70318973357033,168.16176606536888,54.0,0.0,0.0,0.0
2020-03-30 09:00:00,12.180000000000007,0.0,415.82760872113295,302.6742088752848,242.6122876484781,37.0,0.0,0.0,0.0
2020-03-30 10:00:00,11.389999999999986,0.0,543.5694032476541,323.9511100131019,314.80213451838574,35.0,0.0,0.0,0.0
2020-03-30 11:00:00,12.100000000000023,0.0,613.4355329489449,300.73832670930847,374.3658092536508,37.0,0.0,0.0,0.0
2020-03-30 12:00:00,15.389999999999986,0.0,630.3552163361039,270.49502813010184,405.15813384374735,40.0,0.0,0.0,0.0
2020-03-30 13:00:00,16.19999999999999,0.0,621.7517924042075,280.61676795751794,392.6530802877899,39.0,0.0,0.0,0.0
2020-03-30 14:00:00,16.600000000000023,0.0,546.8859725485975,257.122234376862,354.64092257464915,42.0,0.0,0.0,0.0
2020-03-30 15:00:00,17.279999999999973,0.0,451.7495780832269,268.1997280852506,282.504229147146,41.0,0.0,0.0,0.0
2020-03-30 16:00:00,16.389999999999986,0.0,380.7486795879354,474.9480807038997,155.4019937732814,19.0,0.0,0.0,0.0
