datetime,site_id,power
6/3/08 10:15,TwoCarnegiePlaza,166.56
6/3/08 10:30,TwoCarnegiePlaza,162.24
6/3/08 10:45,TwoCarnegiePlaza,167.04
6/3/08 11:00,TwoCarnegiePlaza,154.56
6/3/08 11:15,TwoCarnegiePlaza,168.96
6/3/08 11:30,TwoCarnegiePlaza,159.36
6/3/08 11:45,TwoCarnegiePlaza,174.24
6/3/08 12:00,TwoCarnegiePlaza,164.16
6/3/08 12:15,TwoCarnegiePlaza,163.68
6/3/08 12:30,TwoCarnegiePlaza,164.16
6/3/08 12:45,TwoCarnegiePlaza,168
6/3/08 13:00,TwoCarnegiePlaza,164.16
6/3/08 13:15,TwoCarnegiePlaza,167.04
6/3/08 13:30,TwoCarnegiePlaza,174.72
6/3/08 13:45,TwoCarnegiePlaza,169.92
6/3/08 14:00,TwoCarnegiePlaza,168.48
6/3/08 14:15,TwoCarnegiePlaza,176.16
6/3/08 14:30,TwoCarnegiePlaza,172.8
6/3/08 14:45,TwoCarnegiePlaza,174.24
6/3/08 15:00,TwoCarnegiePlaza,171.36
6/3/08 15:15,TwoCarnegiePlaza,177.12
6/3/08 15:30,TwoCarnegiePlaza,181.92
6/3/08 15:45,TwoCarnegiePlaza,180.96
6/3/08 16:00,TwoCarnegiePlaza,176.64
6/3/08 16:15,TwoCarnegiePlaza,182.4
6/3/08 16:30,TwoCarnegiePlaza,172.8
6/3/08 16:45,TwoCarnegiePlaza,192
6/3/08 17:00,TwoCarnegiePlaza,180.96
6/3/08 17:15,TwoCarnegiePlaza,136.8
6/3/08 17:30,TwoCarnegiePlaza,108
6/3/08 17:45,TwoCarnegiePlaza,111.36
6/3/08 18:00,TwoCarnegiePlaza,108.48
6/3/08 18:15,TwoCarnegiePlaza,103.2
6/3/08 18:30,TwoCarnegiePlaza,101.76
6/3/08 18:45,TwoCarnegiePlaza,99.84
6/3/08 19:00,TwoCarnegiePlaza,98.4
6/3/08 19:15,TwoCarnegiePlaza,96.96
6/3/08 19:30,TwoCarnegiePlaza,92.64
6/3/08 19:45,TwoCarnegiePlaza,89.28
6/3/08 20:00,TwoCarnegiePlaza,88.32
6/3/08 20:15,TwoCarnegiePlaza,80.64
6/3/08 20:30,TwoCarnegiePlaza,73.44
6/3/08 20:45,TwoCarnegiePlaza,75.36
6/3/08 21:00,TwoCarnegiePlaza,79.68
6/3/08 21:15,TwoCarnegiePlaza,75.84
6/3/08 21:30,TwoCarnegiePlaza,78.72
6/3/08 21:45,TwoCarnegiePlaza,76.32
6/3/08 22:00,TwoCarnegiePlaza,66.72
6/3/08 22:15,TwoCarnegiePlaza,63.36
6/3/08 22:30,TwoCarnegiePlaza,48.96
6/3/08 22:45,TwoCarnegiePlaza,43.68
6/3/08 23:00,TwoCarnegiePlaza,42.72
6/3/08 23:15,TwoCarnegiePlaza,44.64
6/3/08 23:30,TwoCarnegiePlaza,44.64
6/3/08 23:45,TwoCarnegiePlaza,45.12
6/4/08 0:00,TwoCarnegiePlaza,41.28
6/4/08 0:15,TwoCarnegiePlaza,45.12
6/4/08 0:30,TwoCarnegiePlaza,44.64
6/4/08 0:45,TwoCarnegiePlaza,42.24
6/4/08 1:00,TwoCarnegiePlaza,38.88
6/4/08 1:15,TwoCarnegiePlaza,39.36
6/4/08 1:30,TwoCarnegiePlaza,39.84
6/4/08 1:45,TwoCarnegiePlaza,37.92
6/4/08 2:00,TwoCarnegiePlaza,39.84
6/4/08 2:15,TwoCarnegiePlaza,38.4
6/4/08 2:30,TwoCarnegiePlaza,38.88
6/4/08 2:45,TwoCarnegiePlaza,38.88
6/4/08 3:00,TwoCarnegiePlaza,38.88
6/4/08 3:15,TwoCarnegiePlaza,38.88
6/4/08 3:30,TwoCarnegiePlaza,37.44
6/4/08 3:45,TwoCarnegiePlaza,38.88
6/4/08 4:00,TwoCarnegiePlaza,109.44
6/4/08 4:15,TwoCarnegiePlaza,113.28
6/4/08 4:30,TwoCarnegiePlaza,106.56
6/4/08 4:45,TwoCarnegiePlaza,107.52
6/4/08 5:00,TwoCarnegiePlaza,106.56
6/4/08 5:15,TwoCarnegiePlaza,108.96
6/4/08 5:30,TwoCarnegiePlaza,100.8
6/4/08 5:45,TwoCarnegiePlaza,98.88
6/4/08 6:00,TwoCarnegiePlaza,108.96
6/4/08 6:15,TwoCarnegiePlaza,102.24
6/4/08 6:30,TwoCarnegiePlaza,105.12
6/4/08 6:45,TwoCarnegiePlaza,106.08
6/4/08 7:00,TwoCarnegiePlaza,109.92
6/4/08 7:15,TwoCarnegiePlaza,109.92
6/4/08 7:30,TwoCarnegiePlaza,113.28
6/4/08 7:45,TwoCarnegiePlaza,119.04
