,timestamp,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,windSpeed,windBearing,visibility,cloudCover,pressure,load,datetime,dst
1112,1581786000,Clear,clear-day,0.0269,0.01,9.54,9.54,5.97,0.78,1.05,190,16.093,0.12,1023.1,1166.3600000000001,2020-02-15 09:00,N
1113,1581789600,Clear,clear-day,0.0136,0.01,11.84,11.84,7.09,0.73,1.12,217,16.093,0.12,1023.1,1105.4239999999998,2020-02-15 10:00,N
1114,1581793200,Clear,clear-day,0.0138,0.01,13.93,13.93,7.32,0.64,1.31,185,16.093,0.1,1022.9,1030.4676,2020-02-15 11:00,N
1115,1581796800,Clear,clear-day,0.0,0.0,15.58,15.58,7.42,0.58,1.44,244,16.093,0.09,1022.4,984.2307999999999,2020-02-15 12:00,N
1116,1581800400,Clear,clear-day,0.0309,0.01,17.51,17.51,7.17,0.51,1.57,290,16.093,0.1,1022.0,989.0268,2020-02-15 13:00,N
1117,1581804000,Clear,clear-day,0.0,0.0,18.24,18.24,6.69,0.47,1.92,270,16.093,0.15,1021.4,938.2027999999999,2020-02-15 14:00,N
1118,1581807600,Clear,clear-day,0.0377,0.01,18.31,18.31,6.55,0.46,2.25,288,16.093,0.21,1021.5,941.2584,2020-02-15 15:00,N
1119,1581811200,Clear,clear-day,0.0,0.0,16.91,16.91,6.78,0.51,2.29,289,16.093,0.24,1021.3,953.8508,2020-02-15 16:00,N
1120,1581814800,Clear,clear-day,0.0,0.0,16.34,16.34,7.43,0.56,2.45,325,16.093,0.26,1021.3,979.8144,2020-02-15 17:00,N
1121,1581818400,Clear,clear-night,0.0,0.0,14.06,14.06,7.64,0.65,1.93,194,16.093,0.19,1021.8,1016.1184000000001,2020-02-15 18:00,N
1122,1581822000,Clear,clear-night,0.0309,0.01,12.34,12.34,7.28,0.71,1.88,249,16.093,0.15,1021.8,1020.0912000000001,2020-02-15 19:00,N
1123,1581825600,Clear,clear-night,0.0,0.0,11.46,11.46,6.62,0.72,1.99,254,16.093,0.19,1022.7,983.3607999999999,2020-02-15 20:00,N
1124,1581829200,Clear,clear-night,0.0,0.0,10.69,10.69,6.32,0.74,2.08,244,16.093,0.28,1023.0,1029.4468,2020-02-15 21:00,N
1125,1581832800,Partly Cloudy,partly-cloudy-night,0.0389,0.02,10.23,10.23,6.01,0.75,2.14,234,16.093,0.33,1023.4,1006.2552,2020-02-15 22:00,N
1126,1581836400,Clear,clear-night,0.0244,0.02,9.56,8.36,6.01,0.79,2.42,223,16.093,0.31,1023.3,1000.9356,2020-02-15 23:00,N
1127,1581840000,Clear,clear-night,0.0,0.0,9.36,7.96,5.15,0.75,2.65,226,16.093,0.3,1023.2,962.1296000000001,2020-02-16 00:00,N
1128,1581843600,Clear,clear-night,0.0401,0.01,8.29,6.72,4.69,0.78,2.61,225,16.093,0.29,1023.5,967.3472,2020-02-16 01:00,N
1129,1581847200,Clear,clear-night,0.0401,0.01,8.03,6.37,4.42,0.78,2.66,229,16.093,0.25,1023.5,988.1995999999999,2020-02-16 02:00,N
1130,1581850800,Clear,clear-night,0.0,0.0,7.48,5.74,4.29,0.8,2.63,229,16.093,0.19,1023.1,956.5663999999999,2020-02-16 03:00,N
1131,1581854400,Clear,clear-night,0.0,0.0,7.06,5.32,4.34,0.83,2.53,227,16.093,0.11,1022.7,1002.2035999999999,2020-02-16 04:00,N
1132,1581858000,Clear,clear-night,0.0384,0.01,6.69,4.67,4.57,0.86,2.81,234,16.093,0.15,1022.9,1077.168,2020-02-16 05:00,N
1133,1581861600,Clear,clear-night,0.0216,0.01,6.47,4.59,4.62,0.88,2.56,232,16.093,0.2,1023.0,1089.1052,2020-02-16 06:00,N
1134,1581865200,Clear,clear-night,0.0258,0.01,6.38,4.46,4.59,0.88,2.59,231,16.093,0.26,1023.5,1351.5752,2020-02-16 07:00,N
1135,1581868800,Partly Cloudy,partly-cloudy-day,0.0301,0.01,7.36,5.51,5.64,0.89,2.75,235,16.093,0.33,1023.7,1205.5636,2020-02-16 08:00,N
1136,1581872400,Partly Cloudy,partly-cloudy-day,0.0,0.0,8.91,7.27,6.81,0.87,2.9,234,16.093,0.39,1024.0,1101.852,2020-02-16 09:00,N
1137,1581876000,Partly Cloudy,partly-cloudy-day,0.04,0.01,11.27,11.27,7.2,0.76,3.34,238,16.093,0.42,1024.1,1132.0951999999997,2020-02-16 10:00,N
1138,1581879600,Partly Cloudy,partly-cloudy-day,0.0,0.0,12.6,12.6,7.13,0.69,3.53,233,16.093,0.38,1023.4,1024.0556,2020-02-16 11:00,N
1139,1581883200,Clear,clear-day,0.0,0.0,13.8,13.8,6.8,0.63,3.52,253,16.093,0.31,1022.6,1010.4316,2020-02-16 12:00,N
1140,1581886800,Clear,clear-day,0.0182,0.01,15.21,15.21,6.53,0.56,3.44,251,16.093,0.26,1022.1,1078.5112,2020-02-16 13:00,N
1141,1581890400,Clear,clear-day,0.0,0.0,15.86,15.86,7.1,0.56,3.52,244,16.093,0.29,1021.4,993.1272,2020-02-16 14:00,N
1142,1581894000,Partly Cloudy,partly-cloudy-day,0.0255,0.01,16.13,16.13,7.54,0.57,3.08,268,16.093,0.36,1020.9,958.2031999999999,2020-02-16 15:00,N
1143,1581897600,Clear,clear-day,0.0438,0.01,15.31,15.31,7.9,0.61,3.15,260,16.093,0.3,1020.8,990.792,2020-02-16 16:00,N
1144,1581901200,Clear,clear-day,0.0402,0.01,13.71,13.71,7.79,0.67,2.85,274,16.093,0.29,1020.5,993.2231999999999,2020-02-16 17:00,N
1145,1581904800,Clear,clear-night,0.0,0.0,12.47,12.47,8.49,0.77,2.81,247,16.093,0.25,1020.4,995.5068,2020-02-16 18:00,N
1146,1581908400,Clear,clear-night,0.0,0.0,11.17,11.17,8.13,0.82,2.2,247,16.093,0.24,1020.9,1049.3628,2020-02-16 19:00,N
1147,1581912000,Clear,clear-night,0.0433,0.02,10.43,10.43,7.69,0.83,2.04,241,16.093,0.28,1021.0,1031.316,2020-02-16 20:00,N
1148,1581915600,Partly Cloudy,partly-cloudy-night,0.0,0.0,9.59,8.82,7.36,0.86,1.88,235,16.093,0.37,1021.5,1015.9108,2020-02-16 21:00,N
1149,1581919200,Partly Cloudy,partly-cloudy-night,0.0273,0.02,9.23,8.36,7.16,0.87,1.93,237,15.911,0.36,1021.2,1070.7828,2020-02-16 22:00,N
1150,1581922800,Partly Cloudy,partly-cloudy-night,0.0,0.0,8.74,7.94,7.26,0.9,1.75,236,16.093,0.32,1021.0,1006.8116,2020-02-16 23:00,N
1151,1581926400,Partly Cloudy,partly-cloudy-night,0.0,0.0,8.28,7.52,6.83,0.91,1.65,243,16.093,0.36,1020.7,995.2088,2020-02-17 00:00,N
1152,1581930000,Partly Cloudy,partly-cloudy-night,0.0,0.0,7.82,6.94,6.39,0.91,1.7,252,16.093,0.34,1020.4,1016.44,2020-02-17 01:00,N
1153,1581933600,Partly Cloudy,partly-cloudy-night,0.0,0.0,7.66,6.74,6.11,0.9,1.72,41,12.288,0.46,1020.2,954.7356,2020-02-17 02:00,N
1154,1581937200,Partly Cloudy,partly-cloudy-night,0.025,0.02,7.58,6.8,5.84,0.89,1.57,355,12.332,0.51,1019.9,967.4536,2020-02-17 03:00,N
1155,1581940800,Partly Cloudy,partly-cloudy-night,0.0181,0.02,7.47,6.41,5.48,0.87,1.83,312,16.093,0.31,1019.6,981.9799999999999,2020-02-17 04:00,N
1156,1581944400,Partly Cloudy,partly-cloudy-night,0.0305,0.02,7.09,5.79,4.61,0.84,2.01,11,16.093,0.38,1019.6,1031.9196,2020-02-17 05:00,N
1157,1581948000,Partly Cloudy,partly-cloudy-night,0.0196,0.01,6.71,5.37,3.48,0.8,1.98,3,16.093,0.45,1019.4,1132.35,2020-02-17 06:00,N
1158,1581951600,Partly Cloudy,partly-cloudy-day,0.0312,0.01,6.98,5.23,2.04,0.71,2.52,354,11.009,0.54,1019.4,1312.3196,2020-02-17 07:00,N
1159,1581955200,Partly Cloudy,partly-cloudy-day,0.0,0.0,7.88,6.36,1.3,0.63,2.44,347,11.179,0.55,1019.7,1213.616,2020-02-17 08:00,N
1160,1581958800,Partly Cloudy,partly-cloudy-day,0.0284,0.01,10.59,10.59,0.85,0.51,3.33,352,16.093,0.43,1019.9,1109.716,2020-02-17 09:00,N
1161,1581962400,Clear,clear-day,0.0,0.0,13.47,13.47,0.29,0.4,3.69,349,16.093,0.21,1019.9,1106.1592,2020-02-17 10:00,N
1162,1581966000,Clear,clear-day,0.0,0.0,16.18,16.18,-2.29,0.28,4.1,357,16.093,0.15,1019.5,1028.3232,2020-02-17 11:00,N
1163,1581969600,Clear,clear-day,0.0,0.0,17.71,17.71,-4.59,0.22,4.84,357,16.093,0.11,1018.8,1011.9136,2020-02-17 12:00,N
1164,1581973200,Clear,clear-day,0.0,0.0,19.08,19.08,-6.23,0.17,4.86,357,16.093,0.09,1018.0,983.2032,2020-02-17 13:00,N
1165,1581976800,Clear,clear-day,0.0,0.0,20.84,20.84,-6.99,0.15,4.92,353,16.093,0.08,1017.4,978.7912,2020-02-17 14:00,N
1166,1581980400,Clear,clear-day,0.0,0.0,21.53,21.53,-7.09,0.14,4.31,343,16.093,0.07,1016.7,953.1791999999999,2020-02-17 15:00,N
1167,1581984000,Clear,clear-day,0.0378,0.01,19.85,19.85,-6.41,0.16,3.66,336,16.093,0.07,1016.6,948.5963999999999,2020-02-17 16:00,N
1168,1581987600,Clear,clear-day,0.0,0.0,19.45,19.45,-5.23,0.18,2.84,345,16.093,0.21,1016.1,927.5896,2020-02-17 17:00,N
1169,1581991200,Clear,clear-night,0.0,0.0,17.2,17.2,-4.93,0.22,2.12,2,16.093,0.18,1016.2,961.0783999999999,2020-02-17 18:00,N
1170,1581994800,Clear,clear-night,0.0,0.0,14.84,14.84,-6.12,0.23,1.98,29,16.093,0.21,1016.5,950.3788,2020-02-17 19:00,N
1171,1581998400,Clear,clear-night,0.0,0.0,12.85,12.85,-6.77,0.25,1.87,51,16.093,0.2,1016.9,927.5588,2020-02-17 20:00,N
1172,1582002000,Clear,clear-night,0.0,0.0,11.66,11.66,-7.21,0.26,2.13,62,16.093,0.16,1017.4,967.402,2020-02-17 21:00,N
1173,1582005600,Clear,clear-night,0.0,0.0,11.19,11.19,-7.35,0.27,2.14,53,16.093,0.13,1017.6,962.32,2020-02-17 22:00,N
1174,1582009200,Clear,clear-night,0.0,0.0,10.7,10.7,-8.34,0.25,1.98,47,16.093,0.15,1017.6,967.0392,2020-02-17 23:00,N
1175,1582012800,Clear,clear-night,0.0421,0.01,11.18,11.18,-9.32,0.23,2.51,41,16.093,0.18,1017.5,977.1236,2020-02-18 00:00,N
1176,1582016400,Clear,clear-night,0.0309,0.01,9.72,8.57,-10.33,0.23,2.39,36,16.093,0.21,1017.5,949.7456,2020-02-18 01:00,N
1177,1582020000,Clear,clear-night,0.0369,0.01,9.25,7.82,-10.02,0.25,2.68,49,16.093,0.24,1017.6,952.6916000000001,2020-02-18 02:00,N
1178,1582023600,Clear,clear-night,0.0,0.0,8.86,7.25,-10.39,0.24,2.83,57,16.093,0.26,1017.2,970.8951999999999,2020-02-18 03:00,N
1179,1582027200,Clear,clear-night,0.0438,0.01,8.58,6.84,-9.38,0.27,2.94,58,16.093,0.14,1017.3,987.5319999999999,2020-02-18 04:00,N
1180,1582030800,Clear,clear-night,0.0,0.0,8.3,6.86,-9.01,0.28,2.42,72,16.093,0.13,1017.3,1117.752,2020-02-18 05:00,N
1181,1582034400,Clear,clear-night,0.0,0.0,7.86,6.44,-8.31,0.31,2.31,49,16.093,0.14,1016.8,1135.716,2020-02-18 06:00,N
1182,1582038000,Clear,clear-day,0.0,0.0,7.67,6.4,-8.09,0.32,2.1,33,16.093,0.14,1017.6,1292.0412,2020-02-18 07:00,N
1183,1582041600,Clear,clear-day,0.0,0.0,8.61,7.47,-7.38,0.32,2.12,48,16.093,0.14,1017.7,1235.0760000000002,2020-02-18 08:00,N
1184,1582045200,Clear,clear-day,0.0,0.0,11.12,11.12,-7.09,0.27,2.59,31,16.093,0.15,1018.2,1171.516,2020-02-18 09:00,N
1185,1582048800,Clear,clear-day,0.0,0.0,13.34,13.34,-6.54,0.25,2.84,40,16.093,0.13,1018.2,1197.1956,2020-02-18 10:00,N
1186,1582052400,Clear,clear-day,0.0343,0.01,14.85,14.85,-5.52,0.24,2.65,33,16.093,0.1,1018.1,1216.016,2020-02-18 11:00,N
1187,1582056000,Clear,clear-day,0.0,0.0,16.04,16.04,-4.77,0.24,2.74,40,16.093,0.06,1017.3,1156.5072,2020-02-18 12:00,N
1188,1582059600,Clear,clear-day,0.0172,0.01,17.41,17.41,-4.24,0.23,2.33,33,16.093,0.02,1016.9,1238.6992,2020-02-18 13:00,N
1189,1582063200,Clear,clear-day,0.0377,0.01,18.43,18.43,-3.65,0.22,2.28,26,16.093,0.02,1016.3,1190.1732,2020-02-18 14:00,N
1190,1582066800,Clear,clear-day,0.0298,0.01,18.45,18.45,-3.24,0.23,2.05,13,16.093,0.02,1015.8,1128.8732,2020-02-18 15:00,N
1191,1582070400,Clear,clear-day,0.0377,0.01,18.1,18.1,-3.24,0.23,1.86,8,16.093,0.02,1015.6,1148.4828,2020-02-18 16:00,N
1192,1582074000,Clear,clear-day,0.0123,0.01,17.18,17.18,-1.81,0.27,1.63,359,16.093,0.02,1015.6,1058.3827999999999,2020-02-18 17:00,N
1193,1582077600,Clear,clear-night,0.0331,0.01,14.58,14.58,-1.24,0.34,1.39,342,16.093,0.01,1015.8,1078.5824,2020-02-18 18:00,N
1194,1582081200,Clear,clear-night,0.0172,0.01,12.25,12.25,-2.06,0.37,1.15,6,16.093,0.0,1016.5,1063.5184,2020-02-18 19:00,N
1195,1582084800,Clear,clear-night,0.0366,0.01,10.83,10.83,-2.08,0.41,1.15,48,16.093,0.0,1016.7,1005.618,2020-02-18 20:00,N
1196,1582088400,Clear,clear-night,0.0,0.0,9.72,9.72,-1.77,0.45,1.2,94,16.093,0.0,1017.2,1028.9587999999999,2020-02-18 21:00,N
1197,1582092000,Clear,clear-night,0.0,0.0,9.04,9.04,-1.72,0.47,1.34,238,16.093,0.0,1017.6,1010.9148,2020-02-18 22:00,N
1198,1582095600,Clear,clear-night,0.0,0.0,8.37,7.35,-0.67,0.53,1.94,237,16.093,0.0,1018.0,995.9835999999999,2020-02-18 23:00,N
1199,1582099200,Clear,clear-night,0.0068,0.01,7.59,6.6,-0.22,0.58,1.79,218,16.093,0.0,1018.0,1011.8835999999999,2020-02-19 00:00,N
1200,1582102800,Clear,clear-night,0.0,0.0,6.84,6.04,-0.25,0.61,1.5,216,16.093,0.0,1018.1,1024.9716,2020-02-19 01:00,N
1201,1582106400,Clear,clear-night,0.0281,0.01,6.33,5.29,-0.13,0.63,1.64,201,16.093,0.01,1018.4,1047.4312,2020-02-19 02:00,N
1202,1582110000,Clear,clear-night,0.0,0.0,5.39,4.16,0.0,0.68,1.69,210,16.093,0.01,1018.6,1043.0776,2020-02-19 03:00,N
1203,1582113600,Clear,clear-night,0.0423,0.01,4.82,3.54,-0.31,0.69,1.66,207,16.093,0.0,1018.7,1069.5124,2020-02-19 04:00,N
1204,1582117200,Clear,clear-night,0.0328,0.01,4.33,3.27,-0.06,0.73,1.43,178,16.093,0.01,1018.8,1174.8763999999999,2020-02-19 05:00,N
1205,1582120800,Clear,clear-night,0.0,0.0,3.53,3.53,0.23,0.79,1.12,152,16.093,0.03,1018.9,1274.4688,2020-02-19 06:00,N
1206,1582124400,Clear,clear-day,0.0,0.0,3.65,3.65,0.33,0.79,0.98,165,16.093,0.02,1019.4,1614.1608,2020-02-19 07:00,N
1207,1582128000,Clear,clear-day,0.0205,0.01,5.31,5.31,1.22,0.75,0.86,142,16.093,0.03,1020.0,1448.1208,2020-02-19 08:00,N
1208,1582131600,Clear,clear-day,0.0328,0.01,8.25,8.25,3.28,0.71,1.1,92,16.093,0.02,1020.6,1339.4723999999999,2020-02-19 09:00,N
1209,1582135200,Clear,clear-day,0.0,0.0,11.5,11.5,4.06,0.6,1.17,43,16.093,0.0,1020.8,1269.5964,2020-02-19 10:00,N
1210,1582138800,Clear,clear-day,0.032,0.01,13.57,13.57,3.59,0.51,1.53,34,16.093,0.0,1020.6,1233.7104000000002,2020-02-19 11:00,N
1211,1582142400,Clear,clear-day,0.0233,0.01,15.66,15.66,2.91,0.42,1.74,24,16.093,0.0,1019.9,1223.0752,2020-02-19 12:00,N
1212,1582146000,Clear,clear-day,0.0,0.0,17.23,17.23,1.87,0.36,1.84,36,16.093,0.0,1019.1,1219.2556000000002,2020-02-19 13:00,N
1213,1582149600,Clear,clear-day,0.0343,0.01,18.23,18.23,2.02,0.34,1.69,19,16.093,0.01,1018.9,1174.0656,2020-02-19 14:00,N
1214,1582153200,Clear,clear-day,0.0401,0.01,18.99,18.99,2.42,0.33,1.7,327,16.093,0.02,1018.5,1155.3132,2020-02-19 15:00,N
1215,1582156800,Clear,clear-day,0.0,0.0,18.83,18.83,2.67,0.34,1.83,358,16.093,0.02,1018.0,1145.3791999999999,2020-02-19 16:00,N
1216,1582160400,Clear,clear-day,0.0,0.0,17.45,17.45,3.03,0.38,1.65,18,16.093,0.04,1018.0,1023.2032,2020-02-19 17:00,N
1217,1582164000,Clear,clear-night,0.0095,0.01,14.75,14.75,2.96,0.45,1.62,63,16.093,0.07,1018.4,1071.0908,2020-02-19 18:00,N
1218,1582167600,Clear,clear-night,0.0462,0.01,12.46,12.46,2.43,0.5,1.43,48,16.093,0.08,1018.8,1031.298,2020-02-19 19:00,N
1219,1582171200,Clear,clear-night,0.0212,0.01,11.1,11.1,1.92,0.53,1.38,69,16.093,0.07,1018.9,1040.1156,2020-02-19 20:00,N
1220,1582174800,Clear,clear-night,0.0276,0.01,10.57,10.57,1.53,0.54,1.61,113,16.093,0.06,1019.3,1075.2468000000001,2020-02-19 21:00,N
1221,1582178400,Clear,clear-night,0.0,0.0,9.37,9.37,1.17,0.57,1.32,143,16.093,0.06,1019.5,1051.1635999999999,2020-02-19 22:00,N
1222,1582182000,Clear,clear-night,0.0343,0.01,8.72,8.72,1.29,0.6,1.26,156,16.093,0.1,1019.7,1032.03,2020-02-19 23:00,N
1223,1582185600,Clear,clear-night,0.0446,0.01,8.37,7.97,1.25,0.61,1.35,153,16.093,0.16,1019.8,1015.2436,2020-02-20 00:00,N
1224,1582189200,Clear,clear-night,0.0165,0.01,7.61,6.92,0.93,0.63,1.51,140,16.093,0.22,1019.7,1048.7975999999999,2020-02-20 01:00,N
1225,1582192800,Partly Cloudy,partly-cloudy-night,0.0233,0.01,7.43,6.77,0.68,0.62,1.45,142,16.093,0.32,1019.6,1050.5036000000002,2020-02-20 02:00,N
1226,1582196400,Partly Cloudy,partly-cloudy-night,0.0123,0.01,7.3,6.59,0.25,0.61,1.48,119,16.093,0.43,1019.2,1069.124,2020-02-20 03:00,N
1227,1582200000,Partly Cloudy,partly-cloudy-night,0.0402,0.01,7.04,6.03,0.16,0.62,1.72,112,16.093,0.35,1019.1,1086.88,2020-02-20 04:00,N
1228,1582203600,Mostly Cloudy,partly-cloudy-night,0.0243,0.01,6.77,5.67,0.13,0.63,1.76,104,16.093,0.67,1019.3,1228.5924000000002,2020-02-20 05:00,N
1229,1582207200,Partly Cloudy,partly-cloudy-night,0.0,0.0,5.85,5.06,0.03,0.66,1.39,96,16.093,0.34,1019.5,1321.7248,2020-02-20 06:00,N
1230,1582210800,Partly Cloudy,partly-cloudy-day,0.0399,0.01,5.58,5.58,0.1,0.68,1.26,73,16.093,0.35,1020.2,1436.4764,2020-02-20 07:00,N
1231,1582214400,Partly Cloudy,partly-cloudy-day,0.0381,0.01,7.22,7.22,0.91,0.64,1.3,70,16.093,0.32,1020.6,1433.9839999999997,2020-02-20 08:00,N
1232,1582218000,Clear,clear-day,0.0,0.0,9.72,9.27,2.18,0.59,1.56,51,16.093,0.28,1021.1,1323.2440000000001,2020-02-20 09:00,N
1233,1582221600,Clear,clear-day,0.0413,0.01,12.65,12.65,3.04,0.52,1.89,46,16.093,0.2,1021.4,1353.1236,2020-02-20 10:00,N
1234,1582225200,Clear,clear-day,0.036000000000000004,0.01,14.58,14.58,3.07,0.46,2.18,36,16.093,0.23,1021.1,1228.022,2020-02-20 11:00,N
1235,1582228800,Clear,clear-day,0.0,0.0,15.41,15.41,3.37,0.45,2.13,30,16.093,0.3,1020.2,1208.9428,2020-02-20 12:00,N
1236,1582232400,Partly Cloudy,partly-cloudy-day,0.0316,0.01,17.59,17.59,3.17,0.38,2.33,41,16.093,0.35,1019.7,1275.5108,2020-02-20 13:00,N
1237,1582236000,Partly Cloudy,partly-cloudy-day,0.0,0.0,18.9,18.9,4.0,0.37,2.37,37,16.093,0.36,1018.8,1153.938,2020-02-20 14:00,N
1238,1582239600,Partly Cloudy,partly-cloudy-day,0.0065,0.01,18.24,18.24,4.17,0.39,2.39,25,16.093,0.34,1018.3,1188.9232000000002,2020-02-20 15:00,N
1239,1582243200,Clear,clear-day,0.0338,0.01,19.3,19.3,4.55,0.38,2.27,25,16.093,0.23,1018.3,1121.6788000000001,2020-02-20 16:00,N
1240,1582246800,Clear,clear-day,0.0,0.0,17.91,17.91,4.8,0.42,2.18,34,16.093,0.27,1018.1,1062.8832,2020-02-20 17:00,N
1241,1582250400,Partly Cloudy,partly-cloudy-night,0.0253,0.01,15.73,15.73,4.89,0.48,2.1,40,16.093,0.34,1018.5,1041.0531999999998,2020-02-20 18:00,N
1242,1582254000,Partly Cloudy,partly-cloudy-night,0.0233,0.01,13.85,13.85,4.41,0.53,1.89,42,16.093,0.4,1018.9,1012.3,2020-02-20 19:00,N
1243,1582257600,Partly Cloudy,partly-cloudy-night,0.0154,0.01,12.47,12.47,3.52,0.54,1.97,54,16.093,0.4,1019.5,1005.0311999999999,2020-02-20 20:00,N
1244,1582261200,Partly Cloudy,partly-cloudy-night,0.0465,0.01,12.19,12.19,3.66,0.56,1.97,55,16.093,0.38,1019.8,1035.9508,2020-02-20 21:00,N
1245,1582264800,Clear,clear-night,0.0057,0.01,11.69,11.69,3.31,0.56,1.97,80,16.093,0.28,1019.8,992.6948,2020-02-20 22:00,N
1246,1582268400,Partly Cloudy,partly-cloudy-night,0.0,0.0,11.16,11.16,2.95,0.57,1.85,71,16.093,0.33,1019.7,962.8303999999998,2020-02-20 23:00,N
1247,1582272000,Partly Cloudy,partly-cloudy-night,0.0,0.0,10.86,10.86,2.48,0.56,1.57,55,16.093,0.39,1019.5,966.8764,2020-02-21 00:00,N
1248,1582275600,Partly Cloudy,partly-cloudy-night,0.0,0.0,10.03,10.03,1.86,0.57,1.63,47,16.093,0.45,1019.1,1013.0231999999999,2020-02-21 01:00,N
1249,1582279200,Partly Cloudy,partly-cloudy-night,0.0,0.0,9.59,8.94,1.83,0.58,1.74,38,16.093,0.5,1018.9,1028.2279999999998,2020-02-21 02:00,N
1250,1582282800,Partly Cloudy,partly-cloudy-night,0.0,0.0,9.21,8.51,1.49,0.59,1.74,44,16.093,0.54,1018.6,1007.2411999999999,2020-02-21 03:00,N
1251,1582286400,Partly Cloudy,partly-cloudy-night,0.0117,0.01,8.46,7.76,1.26,0.61,1.62,52,16.093,0.5,1018.6,1021.4875999999999,2020-02-21 04:00,N
1252,1582290000,Partly Cloudy,partly-cloudy-night,0.0276,0.01,7.99,6.92,1.08,0.62,1.92,67,16.093,0.55,1018.8,1100.868,2020-02-21 05:00,N
1253,1582293600,Partly Cloudy,partly-cloudy-night,0.0382,0.02,7.29,6.0,0.91,0.64,2.05,55,16.093,0.43,1019.0,1214.142,2020-02-21 06:00,N
1254,1582297200,Partly Cloudy,partly-cloudy-day,0.0295,0.02,7.72,6.33,0.84,0.62,2.25,48,16.093,0.38,1019.2,1450.8120000000001,2020-02-21 07:00,N
1255,1582300800,Partly Cloudy,partly-cloudy-day,0.0184,0.01,9.06,8.05,1.24,0.58,2.06,52,16.093,0.33,1019.4,1284.0720000000001,2020-02-21 08:00,N
1256,1582304400,Clear,clear-day,0.0347,0.01,11.96,11.96,1.83,0.5,2.13,40,16.093,0.27,1019.4,1259.4784,2020-02-21 09:00,N
1257,1582308000,Clear,clear-day,0.0324,0.01,14.93,14.93,2.1,0.42,2.43,28,16.093,0.13,1019.1,1238.1516,2020-02-21 10:00,N
1258,1582311600,Clear,clear-day,0.0382,0.01,17.36,17.36,2.04,0.36,3.11,33,16.093,0.13,1018.7,1192.3912,2020-02-21 11:00,N
1259,1582315200,Clear,clear-day,0.0382,0.01,18.89,18.89,1.55,0.31,3.31,37,16.093,0.13,1018.0,1226.4016000000001,2020-02-21 12:00,N
1260,1582318800,Clear,clear-day,0.0394,0.01,20.33,20.33,1.39,0.28,2.98,34,16.093,0.14,1017.0,1244.4787999999999,2020-02-21 13:00,N
1261,1582322400,Clear,clear-day,0.0,0.0,21.29,21.29,1.46,0.27,2.94,32,16.093,0.27,1016.0,1141.9704,2020-02-21 14:00,N
1262,1582326000,Partly Cloudy,partly-cloudy-day,0.0,0.0,20.78,20.78,1.58,0.28,2.95,31,16.093,0.4,1015.6,1160.4268,2020-02-21 15:00,N
1263,1582329600,Mostly Cloudy,partly-cloudy-day,0.0212,0.01,20.75,20.75,1.63,0.28,2.84,30,16.093,0.71,1015.0,1133.4263999999998,2020-02-21 16:00,N
1264,1582333200,Mostly Cloudy,partly-cloudy-day,0.0065,0.01,19.76,19.76,1.92,0.31,2.29,35,16.093,0.78,1014.7,1023.0347999999999,2020-02-21 17:00,N
1265,1582336800,Mostly Cloudy,partly-cloudy-night,0.0,0.0,18.45,18.45,2.07,0.33,1.87,38,16.093,0.8,1014.9,1051.722,2020-02-21 18:00,N
1266,1582340400,Mostly Cloudy,partly-cloudy-night,0.0371,0.01,17.07,17.07,1.54,0.35,1.9,12,16.093,0.59,1015.2,1087.4824,2020-02-21 19:00,N
1267,1582344000,Mostly Cloudy,partly-cloudy-night,0.0,0.0,16.74,16.74,0.52,0.33,2.34,356,16.093,0.66,1015.0,1032.8904,2020-02-21 20:00,N
1268,1582347600,Mostly Cloudy,partly-cloudy-night,0.0,0.0,16.5,16.5,-0.15,0.32,2.23,14,16.093,0.69,1015.1,994.5744000000002,2020-02-21 21:00,N
1269,1582351200,Mostly Cloudy,partly-cloudy-night,0.0,0.0,15.76,15.76,0.07,0.34,1.9,12,16.093,0.74,1014.7,976.6823999999999,2020-02-21 22:00,N
1270,1582354800,Mostly Cloudy,partly-cloudy-night,0.0,0.0,15.29,15.29,0.21,0.36,1.63,26,16.093,0.63,1014.7,957.594,2020-02-21 23:00,N
1271,1582358400,Partly Cloudy,partly-cloudy-night,0.0,0.0,14.64,14.64,0.27,0.37,1.51,208,16.093,0.52,1014.4,957.1904000000001,2020-02-22 00:00,N
1272,1582362000,Partly Cloudy,partly-cloudy-night,0.0129,0.01,13.87,13.87,0.01,0.39,1.7,167,16.093,0.49,1014.4,961.0828,2020-02-22 01:00,N
1273,1582365600,Mostly Cloudy,partly-cloudy-night,0.0308,0.01,13.48,13.48,0.4,0.41,1.91,167,16.093,0.62,1014.5,977.5311999999999,2020-02-22 02:00,N
1274,1582369200,Mostly Cloudy,partly-cloudy-night,0.0296,0.02,13.18,13.18,0.28,0.41,1.38,147,16.093,0.67,1014.4,956.8675999999999,2020-02-22 03:00,N
1275,1582372800,Partly Cloudy,partly-cloudy-night,0.036000000000000004,0.02,13.17,13.17,0.18,0.41,1.39,18,16.093,0.56,1014.1,975.5996,2020-02-22 04:00,N
1276,1582376400,Partly Cloudy,partly-cloudy-night,0.0273,0.01,12.4,12.4,0.3,0.43,1.43,146,16.093,0.5,1014.1,1027.9552,2020-02-22 05:00,N
